product_id,product_name,category,product_price
12379,Air Fryer,Sports & Fitness,78.91
12380,Garden Hose,Furniture,896.83
12381,Ergonomic Office Chair,Electronics,183.46
12382,Tripod,Personal Accessories,141.33
12383,USB Hub,Travel & Camping,71.86
12384,Dumbbell Set,Personal Accessories,356.07
12385,Treadmill,Electronics,778.94
12386,Cordless Drill,Gardening & Outdoor,944.92
12387,Webcam,Office Supplies,545.63
12388,Soundbar,Travel & Camping,867.44
12389,Pop Socket,Sports & Fitness,597.63
12390,Outdoor Grill,Home Decor,208.37
12391,Canoe,Home Decor,839.01
12392,Essential Oil Diffuser,Sports & Fitness,878.9
12393,Jump Rope,Gardening & Outdoor,566.13
12394,Standing Desk,Tools & Automotive,474.45
12395,Tablet Stand,Travel & Camping,610.07
12396,External Hard Drive,Sports & Fitness,585.91
12397,Folding Chair,Travel & Camping,994.38
12398,Desk Lamp,Electronics,831.02
12399,Hammock,Sports & Fitness,391.77
12400,Jump Rope,Sports & Fitness,718.78
12401,Smartwatch,Office Supplies,701.33
12402,Gimbal,Travel & Camping,418.88
12403,Humidifier,Home Decor,303.51
12404,Screen Protector,Travel & Camping,989.75
12405,Robotic Vacuum Cleaner,Office Supplies,316.09
12406,Tripod,Personal Accessories,130.41
12407,Jump Rope,Furniture,560.23
12408,Charging Dock,Tools & Automotive,374.37
12409,Gimbal,Tools & Automotive,147.48
12410,Outdoor Grill,Office Supplies,90.72
12411,Electric Kettle,Gardening & Outdoor,632.26
12412,Throw Pillow,Personal Accessories,939.28
12413,Espresso Machine,Furniture,14.81
12414,Jumper Cables,Furniture,293.58
12415,Tripod,Home Decor,386.09
12416,Car Mount,Personal Accessories,46.61
12417,Air Purifier,Sports & Fitness,288.07
12418,Jack Stand,Home Appliances,292.47
12419,Dining Table,Personal Accessories,854.07
12420,Jump Rope,Furniture,733.57
12421,Picture Frame,Furniture,583.18
12422,Dash Cam,Tools & Automotive,630.07
12423,Webcam,Office Supplies,26.27
12424,Tent,Personal Accessories,307.97
12425,Wireless Charger,Electronics,655.62
12426,Outdoor Grill,Electronics,422.67
12427,Outdoor Grill,Travel & Camping,531.23
12428,Tire Inflator,Tools & Automotive,744.73
12429,Binoculars,Home Appliances,230.81
12430,Bookshelf,Office Supplies,928.06
12431,Floor Mats,Furniture,388.17
12432,Sofa Bed,Sports & Fitness,902.95
12433,Sofa Bed,Home Appliances,362.78
12434,Planting Pot Set,Home Decor,367.74
12435,Jack Stand,Personal Accessories,144.16
12436,Pressure Gauge,Home Decor,272.65
12437,Jumper Cables,Tools & Automotive,798.03
12438,Wireless Headphones,Office Supplies,821.62
12439,Pop Socket,Electronics,888.56
12440,Power Bank,Gardening & Outdoor,248.88
12441,Air Compressor,Tools & Automotive,546.8
12442,Pop Socket,Sports & Fitness,474.62
12443,Gaming Mouse,Home Appliances,637.21
12444,E-reader,Electronics,186.69
12445,Sleeping Bag,Home Decor,306.35
12446,Digital Camera,Home Decor,540.47
12447,Picture Frame,Personal Accessories,914.81
12448,Dining Table,Personal Accessories,50.76
12449,Planting Pot Set,Home Appliances,655.44
12450,Patio Umbrella,Tools & Automotive,374.5
12451,Blender,Gardening & Outdoor,264.03
12452,Soundbar,Office Supplies,80.0
12453,Ergonomic Office Chair,Home Decor,978.34
12454,Charging Dock,Travel & Camping,645.91
12455,4K UHD Monitor,Office Supplies,284.95
12456,Smart Thermostat,Sports & Fitness,401.14
12457,Pressure Gauge,Sports & Fitness,760.2
12458,Dash Cam,Travel & Camping,553.47
12459,Smart Thermostat,Sports & Fitness,418.61
12460,Hiking Boots,Tools & Automotive,590.87
12461,E-reader,Home Decor,650.89
12462,Dining Table,Office Supplies,372.59
12463,Hiking Boots,Sports & Fitness,202.54
12464,Fishing Rod,Home Decor,981.06
12465,Planting Pot Set,Personal Accessories,768.87
12466,Car Air Freshener,Office Supplies,405.31
12467,Pressure Gauge,Office Supplies,171.97
12468,Bicycle,Gardening & Outdoor,234.02
12469,Pop Socket,Travel & Camping,251.81
12470,Garden Hose,Gardening & Outdoor,491.72
12471,Dehumidifier,Travel & Camping,595.1
12472,Weighted Blanket,Personal Accessories,782.09
12473,Sleeping Bag,Home Appliances,947.83
12474,Garden Hose,Office Supplies,837.52
12475,Desk Lamp,Furniture,969.14
12476,Air Compressor,Office Supplies,567.65
12477,Air Purifier,Gardening & Outdoor,290.0
12478,Stapler,Tools & Automotive,773.34
12479,Jump Rope,Tools & Automotive,503.88
12480,Smart Lock,Home Appliances,734.71
12481,Ergonomic Office Chair,Sports & Fitness,348.43
12482,Air Purifier,Gardening & Outdoor,631.3
12483,Hole Puncher,Home Appliances,257.26
12484,Resistance Bands,Sports & Fitness,363.06
12485,Skateboard,Tools & Automotive,242.38
12486,Pen Set,Electronics,272.39
12487,Jumper Cables,Travel & Camping,106.42
12488,Calculator,Furniture,808.92
12489,Smartwatch,Gardening & Outdoor,865.66
12490,Diffuser,Travel & Camping,723.48
12491,Soundbar,Gardening & Outdoor,554.36
12492,Tent,Home Appliances,238.63
12493,Laptop Backpack,Electronics,869.96
12494,Handheld Garment Steamer,Personal Accessories,55.53
12495,Drone,Gardening & Outdoor,667.63
12496,Pressure Washer,Electronics,877.81
12497,Bookshelf,Sports & Fitness,374.37
12498,Diffuser,Furniture,508.07
12499,Drone,Office Supplies,491.38
12500,Ring Light,Tools & Automotive,775.88
12501,Sofa Bed,Travel & Camping,157.19
12502,Water Bottle,Personal Accessories,413.47
12503,Gaming Mouse,Home Decor,768.63
12504,Pen Set,Personal Accessories,420.11
12505,Toolbox,Personal Accessories,169.61
12506,Handheld Garment Steamer,Home Appliances,987.62
12507,Phone Case,Sports & Fitness,615.29
12508,Tire Inflator,Personal Accessories,507.13
12509,Toolbox,Electronics,635.59
12510,Cable Organizer,Home Decor,784.05
12511,Tripod,Personal Accessories,533.13
12512,Hammock,Gardening & Outdoor,427.95
12513,Binoculars,Home Decor,182.69
12514,Essential Oil Diffuser,Furniture,992.52
12515,Cordless Drill,Tools & Automotive,919.46
12516,Drone,Travel & Camping,512.08
12517,Toaster Oven,Home Decor,915.57
12518,Headphone Stand,Home Appliances,202.94
12519,Phone Case,Sports & Fitness,182.62
12520,Ring Light,Sports & Fitness,901.01
12521,Notebook,Office Supplies,791.23
12522,Smart Lock,Home Decor,393.39
12523,Wireless Headphones,Electronics,655.89
12524,Throw Pillow,Home Appliances,430.1
12525,Canoe,Furniture,966.38
12526,Tire Inflator,Home Appliances,555.26
12527,Jump Rope,Furniture,968.72
12528,Portable Bluetooth Speaker,Home Appliances,780.24
12529,Pop Socket,Personal Accessories,388.42
12530,Humidifier,Tools & Automotive,267.79
12531,Picture Frame,Electronics,324.97
12532,Lawn Mower,Electronics,574.68
12533,Coffee Maker,Electronics,75.89
12534,Charging Dock,Sports & Fitness,568.74
12535,Canoe,Sports & Fitness,980.27
12536,Microphone,Home Decor,848.35
12537,Cordless Drill,Home Decor,590.96
12538,Yoga Mat,Gardening & Outdoor,941.69
12539,Hole Puncher,Furniture,396.29
12540,Robotic Vacuum Cleaner,Office Supplies,769.49
12541,Smart Thermostat,Gardening & Outdoor,544.25
12542,Tire Inflator,Home Decor,143.72
12543,Desk Lamp,Office Supplies,961.76
12544,Security Camera,Home Decor,268.63
12545,Screen Protector,Gardening & Outdoor,419.35
12546,Desk Organizer,Electronics,274.6
12547,Dumbbell Set,Office Supplies,775.64
12548,Ring Light,Tools & Automotive,998.65
12549,Humidifier,Personal Accessories,879.3
12550,Binoculars,Office Supplies,92.4
12551,Pen Set,Gardening & Outdoor,330.84
12552,Wireless Keyboard,Personal Accessories,12.14
12553,Espresso Machine,Home Decor,647.68
12554,Desk Lamp,Home Appliances,141.03
12555,Gimbal,Home Appliances,43.52
12556,Yoga Mat,Gardening & Outdoor,301.63
12557,Water Bottle,Office Supplies,64.91
12558,Air Fryer,Home Decor,977.42
12559,Weighted Blanket,Tools & Automotive,566.29
12560,Scented Candles,Sports & Fitness,831.94
12561,Yoga Mat,Office Supplies,524.61
12562,Floor Mats,Office Supplies,743.02
12563,Diffuser,Home Appliances,149.92
12564,Floor Lamp,Tools & Automotive,678.72
12565,Cordless Drill,Tools & Automotive,850.86
12566,Solar-Powered Garden Lights,Home Appliances,376.58
12567,Power Bank,Personal Accessories,521.56
12568,Binoculars,Sports & Fitness,931.97
12569,Blender,Home Appliances,595.35
12570,Jack Stand,Gardening & Outdoor,287.49
12571,Espresso Machine,Personal Accessories,29.61
12572,Wall Clock,Electronics,498.0
12573,Area Rug,Electronics,549.0
12574,Garden Hose,Travel & Camping,418.94
12575,Dumbbell Set,Travel & Camping,764.11
12576,Foam Roller,Travel & Camping,498.85
12577,Espresso Machine,Sports & Fitness,413.44
12578,Ring Light,Home Decor,271.44
12579,Coffee Maker,Home Appliances,34.61
12580,Electric Kettle,Sports & Fitness,602.04
12581,Headphone Stand,Home Appliances,9.47
12582,Air Purifier,Travel & Camping,193.57
12583,Throw Pillow,Travel & Camping,678.25
12584,Power Bank,Sports & Fitness,463.69
12585,Air Purifier,Furniture,758.2
12586,Microphone,Tools & Automotive,182.04
12587,Tablet Stand,Furniture,901.94
12588,Weighted Blanket,Home Decor,16.13
12589,Picture Frame,Home Appliances,143.53
12590,Air Purifier,Furniture,698.4
12591,Floor Lamp,Home Appliances,429.97
12592,Throw Pillow,Gardening & Outdoor,518.25
12593,Solar-Powered Garden Lights,Electronics,870.04
12594,Diffuser,Gardening & Outdoor,873.34
12595,Ring Light,Office Supplies,475.12
12596,Pen Set,Personal Accessories,619.48
12597,Screen Protector,Sports & Fitness,665.09
12598,Wireless Charger,Furniture,83.38
12599,Toaster Oven,Tools & Automotive,495.24
12600,Folding Chair,Personal Accessories,733.5
12601,Mesh Wi-Fi System,Furniture,817.18
12602,Dash Cam,Home Appliances,913.63
12603,Laptop Backpack,Gardening & Outdoor,381.96
12604,Ring Light,Travel & Camping,837.36
12605,Gaming Mouse,Tools & Automotive,819.86
12606,Mesh Wi-Fi System,Office Supplies,833.66
12607,Projector,Travel & Camping,161.76
12608,Wireless Headphones,Tools & Automotive,230.15
12609,4K UHD Monitor,Sports & Fitness,952.55
12610,Dash Cam,Gardening & Outdoor,98.04
12611,Fishing Rod,Gardening & Outdoor,416.63
12612,Phone Case,Tools & Automotive,474.55
12613,USB Hub,Home Decor,550.43
12614,Ring Light,Tools & Automotive,785.85
12615,Garden Hose,Gardening & Outdoor,56.95
12616,Jack Stand,Furniture,701.79
12617,Air Purifier,Gardening & Outdoor,410.9
12618,Stapler,Home Decor,649.48
12619,Dining Table,Electronics,652.95
12620,Calculator,Personal Accessories,411.12
12621,Treadmill,Home Appliances,686.77
12622,Car Air Freshener,Office Supplies,869.59
12623,Resistance Bands,Tools & Automotive,36.31
12624,Tire Inflator,Electronics,898.56
12625,Skateboard,Tools & Automotive,599.0
12626,Wireless Charger,Travel & Camping,860.1
12627,Car Charger,Office Supplies,499.61
12628,Pressure Washer,Office Supplies,255.68
12629,Tablet Stand,Home Appliances,311.84
12630,Foam Roller,Sports & Fitness,99.87
12631,External Hard Drive,Personal Accessories,952.11
12632,Air Fryer,Gardening & Outdoor,519.3
12633,Handheld Garment Steamer,Home Decor,158.13
12634,Car Mount,Sports & Fitness,764.42
12635,Tent,Personal Accessories,760.41
12636,USB Hub,Tools & Automotive,772.39
12637,Fishing Rod,Sports & Fitness,422.57
12638,Smart Lock,Travel & Camping,503.73
12639,Robotic Vacuum Cleaner,Tools & Automotive,766.28
12640,Pressure Washer,Tools & Automotive,196.38
12641,Gimbal,Office Supplies,807.69
12642,Dumbbell Set,Sports & Fitness,613.98
12643,Desk Lamp,Sports & Fitness,148.06
12644,External Hard Drive,Home Decor,549.55
12645,Solar-Powered Garden Lights,Travel & Camping,650.0
12646,Water Bottle,Sports & Fitness,431.96
12647,Jumper Cables,Office Supplies,513.43
12648,Foam Roller,Sports & Fitness,655.16
12649,Hiking Boots,Home Appliances,923.65
12650,Drone,Home Decor,511.09
12651,Treadmill,Home Decor,443.62
12652,Jumper Cables,Furniture,985.82
12653,Tablet Stand,Travel & Camping,42.7
12654,Pen Set,Electronics,112.31
12655,Scented Candles,Home Decor,800.57
12656,Mesh Wi-Fi System,Gardening & Outdoor,313.92
12657,Bedside Lamp,Gardening & Outdoor,232.32
12658,Yoga Mat,Sports & Fitness,102.39
12659,Webcam,Personal Accessories,43.77
12660,Foam Roller,Travel & Camping,144.86
12661,Smartwatch,Electronics,521.1
12662,Canoe,Sports & Fitness,942.13
12663,Jumper Cables,Home Appliances,994.34
12664,Scented Candles,Home Appliances,515.23
12665,Essential Oil Diffuser,Tools & Automotive,603.97
12666,Charging Dock,Furniture,52.61
12667,Lawn Mower,Tools & Automotive,36.07
12668,Air Compressor,Sports & Fitness,532.55
12669,Planting Pot Set,Tools & Automotive,670.61
12670,Phone Case,Home Decor,229.11
12671,Gaming Mouse,Gardening & Outdoor,80.72
12672,Throw Pillow,Sports & Fitness,418.13
12673,Soundbar,Personal Accessories,224.7
12674,Wireless Charger,Tools & Automotive,801.76
12675,Cordless Drill,Travel & Camping,258.33
12676,Dumbbell Set,Sports & Fitness,877.45
12677,Dash Cam,Tools & Automotive,136.37
12678,Planting Pot Set,Electronics,853.3
12679,Car Seat Cover,Sports & Fitness,649.42
12680,Car Seat Cover,Home Appliances,975.0
12681,Tire Inflator,Personal Accessories,851.85
12682,Patio Umbrella,Gardening & Outdoor,983.38
12683,Stapler,Furniture,320.64
12684,Canoe,Office Supplies,778.54
12685,Folding Chair,Sports & Fitness,354.97
12686,Floor Lamp,Travel & Camping,195.01
12687,Sleeping Bag,Electronics,880.15
12688,Coffee Maker,Gardening & Outdoor,394.25
12689,Wall Clock,Electronics,387.9
12690,External Hard Drive,Home Appliances,586.23
12691,USB Hub,Furniture,16.96
12692,Dash Cam,Home Appliances,918.95
12693,Ring Light,Personal Accessories,450.17
12694,Coffee Maker,Furniture,570.84
12695,Solar-Powered Garden Lights,Personal Accessories,695.49
12696,Garden Hose,Home Decor,995.02
12697,Pen Set,Personal Accessories,286.28
12698,Jump Rope,Personal Accessories,781.28
12699,Binoculars,Personal Accessories,284.67
12700,Toolbox,Travel & Camping,904.01
12701,Sofa Bed,Home Appliances,541.12
12702,Portable Bluetooth Speaker,Sports & Fitness,998.42
12703,4K UHD Monitor,Office Supplies,681.12
12704,Air Compressor,Electronics,241.88
12705,Smartwatch,Home Appliances,236.31
12706,Drone,Sports & Fitness,15.99
12707,Tire Inflator,Personal Accessories,716.85
12708,Handheld Garment Steamer,Travel & Camping,310.01
12709,Desk Organizer,Electronics,506.98
12710,Air Fryer,Sports & Fitness,987.21
12711,Hiking Boots,Sports & Fitness,256.02
12712,Espresso Machine,Personal Accessories,828.1
12713,Standing Desk,Office Supplies,404.97
12714,Solar-Powered Garden Lights,Office Supplies,26.43
12715,Resistance Bands,Personal Accessories,275.74
12716,Handheld Garment Steamer,Furniture,520.03
12717,Ergonomic Office Chair,Gardening & Outdoor,739.05
12718,Pressure Washer,Sports & Fitness,77.54
12719,Foam Roller,Tools & Automotive,648.74
12720,Weighted Blanket,Personal Accessories,133.48
12721,Cordless Drill,Gardening & Outdoor,74.47
12722,Planting Pot Set,Home Appliances,747.03
12723,Car Seat Cover,Travel & Camping,224.25
12724,Weighted Blanket,Travel & Camping,447.1
12725,Binoculars,Home Appliances,901.18
12726,Notebook,Office Supplies,46.9
12727,Fishing Rod,Home Appliances,455.15
12728,Dehumidifier,Office Supplies,819.91
12729,E-reader,Home Appliances,474.28
12730,Ring Light,Gardening & Outdoor,682.25
12731,Gaming Mouse,Gardening & Outdoor,541.72
12732,Espresso Machine,Tools & Automotive,512.21
12733,Security Camera,Gardening & Outdoor,227.13
12734,Wireless Charger,Electronics,609.39
12735,Floor Lamp,Gardening & Outdoor,939.23
12736,Webcam,Office Supplies,978.45
12737,Sofa Bed,Home Appliances,108.51
12738,Area Rug,Gardening & Outdoor,342.32
12739,Drone,Furniture,391.46
12740,Calculator,Electronics,8.35
12741,Air Purifier,Gardening & Outdoor,90.83
12742,Car Charger,Sports & Fitness,526.81
12743,Essential Oil Diffuser,Home Appliances,302.85
12744,Gaming Mouse,Home Decor,546.81
12745,Gimbal,Tools & Automotive,466.93
12746,Pop Socket,Electronics,68.46
12747,Action Camera,Tools & Automotive,714.83
12748,Garden Hose,Home Appliances,238.98
12749,Jump Rope,Gardening & Outdoor,778.7
12750,Binoculars,Office Supplies,21.58
12751,Car Charger,Tools & Automotive,59.82
12752,Throw Pillow,Gardening & Outdoor,51.82
12753,Car Mount,Tools & Automotive,359.21
12754,Notebook,Electronics,494.02
12755,Folding Chair,Furniture,814.86
12756,Tripod,Travel & Camping,546.88
12757,Throw Pillow,Gardening & Outdoor,380.42
12758,Area Rug,Home Appliances,969.64
12759,Air Purifier,Home Decor,751.32
12760,Action Camera,Home Appliances,964.02
12761,Hole Puncher,Sports & Fitness,815.05
12762,Diffuser,Home Decor,94.79
12763,Canoe,Home Decor,762.05
12764,Scented Candles,Home Decor,876.7
12765,Desk Lamp,Tools & Automotive,225.79
12766,Electric Kettle,Furniture,657.75
12767,Digital Camera,Gardening & Outdoor,651.58
12768,Picture Frame,Office Supplies,453.11
12769,Bedside Lamp,Gardening & Outdoor,169.87
12770,Projector,Home Decor,365.64
12771,Binoculars,Office Supplies,972.56
12772,Desk Lamp,Home Appliances,275.86
12773,Skateboard,Sports & Fitness,237.54
12774,Floor Mats,Gardening & Outdoor,709.65
12775,Smart Thermostat,Office Supplies,552.71
12776,Robotic Vacuum Cleaner,Personal Accessories,459.69
12777,Tablet Stand,Office Supplies,774.88
12778,Gaming Mouse,Electronics,327.35
12779,Binoculars,Gardening & Outdoor,369.81
12780,Ring Light,Home Appliances,890.72
12781,Dumbbell Set,Personal Accessories,30.02
12782,Patio Umbrella,Personal Accessories,836.44
12783,Soundbar,Personal Accessories,294.51
12784,Bookshelf,Tools & Automotive,447.02
12785,Car Mount,Personal Accessories,600.99
12786,Essential Oil Diffuser,Personal Accessories,481.85
12787,Standing Desk,Tools & Automotive,256.63
12788,Desk Lamp,Sports & Fitness,952.52
12789,Pop Socket,Furniture,238.93
12790,Wall Clock,Personal Accessories,613.58
12791,Water Bottle,Home Appliances,276.53
12792,Binoculars,Tools & Automotive,904.91
12793,Planting Pot Set,Office Supplies,100.15
12794,Resistance Bands,Furniture,987.64
12795,Jumper Cables,Office Supplies,377.03
12796,Dehumidifier,Sports & Fitness,604.82
12797,Floor Mats,Home Decor,143.75
12798,Stapler,Gardening & Outdoor,534.06
12799,Robotic Vacuum Cleaner,Electronics,187.85
12800,Gimbal,Home Appliances,464.25
12801,Portable Bluetooth Speaker,Sports & Fitness,461.5
12802,Pop Socket,Tools & Automotive,900.93
12803,Standing Desk,Travel & Camping,890.87
12804,Treadmill,Furniture,388.11
12805,Car Air Freshener,Office Supplies,199.72
12806,Cordless Drill,Electronics,596.95
12807,Wireless Headphones,Furniture,715.46
12808,Lawn Mower,Home Appliances,664.58
12809,USB Hub,Travel & Camping,910.5
12810,Water Bottle,Personal Accessories,364.85
12811,Car Air Freshener,Electronics,33.56
12812,Car Seat Cover,Personal Accessories,811.53
12813,USB Hub,Furniture,365.63
12814,Soundbar,Electronics,649.44
12815,Canoe,Tools & Automotive,886.59
12816,Projector,Sports & Fitness,478.65
12817,Solar-Powered Garden Lights,Electronics,375.76
12818,Coffee Maker,Home Decor,510.78
12819,Pen Set,Sports & Fitness,394.46
